nvar,r,d,prop_Hacker,prop_H1,het,iter,alpha,strategy,p1,p2,p3,p4,p5
5,0.6,0.3,0.6,0.3,0.3,1000,0.05,3,34.5794392523365,21.4953271028037,14.9532710280374,16.3551401869159,9.81308411214953
10,0.6,0.3,0.6,0.3,0.3,1000,0.05,1,44.3548387096774,17.3387096774194,13.7096774193548,13.3064516129032,9.2741935483871
10,0.6,0.3,0.6,0.3,0.3,1000,0.05,2,44.3548387096774,17.3387096774194,13.7096774193548,13.3064516129032,9.2741935483871
10,0.6,0.3,0.6,0.3,0.3,1000,0.05,3,35.8870967741936,15.7258064516129,17.741935483871,15.7258064516129,13.7096774193548
50,0.6,0.3,0.6,0.3,0.3,1000,0.05,1,47.6190476190476,14.5363408521303,12.0300751879699,12.531328320802,11.2781954887218
50,0.6,0.3,0.6,0.3,0.3,1000,0.05,2,47.6190476190476,14.5363408521303,12.0300751879699,12.531328320802,11.2781954887218
50,0.6,0.3,0.6,0.3,0.3,1000,0.05,3,26.8170426065163,14.2857142857143,17.5438596491228,20.8020050125313,19.2982456140351
2,0.9,0.3,0.6,0.3,0.3,1000,0.05,1,47.3333333333333,15.3333333333333,13.3333333333333,14,5.33333333333333
2,0.9,0.3,0.6,0.3,0.3,1000,0.05,2,47.3333333333333,15.3333333333333,13.3333333333333,14,5.33333333333333
2,0.9,0.3,0.6,0.3,0.3,1000,0.05,3,43.3333333333333,16.6666666666667,14.6666666666667,15.3333333333333,5.33333333333333
5,0.9,0.3,0.6,0.3,0.3,1000,0.05,1,50.8982035928144,13.1736526946108,13.1736526946108,10.7784431137725,9.58083832335329
5,0.9,0.3,0.6,0.3,0.3,1000,0.05,2,50.8982035928144,13.1736526946108,13.1736526946108,10.7784431137725,9.58083832335329
5,0.9,0.3,0.6,0.3,0.3,1000,0.05,3,40.1197604790419,16.7664670658683,14.3712574850299,11.9760479041916,14.3712574850299
10,0.9,0.3,0.6,0.3,0.3,1000,0.05,1,46.8085106382979,16.4893617021277,16.4893617021277,9.04255319148936,8.51063829787234
10,0.9,0.3,0.6,0.3,0.3,1000,0.05,2,46.8085106382979,16.4893617021277,16.4893617021277,9.04255319148936,8.51063829787234
10,0.9,0.3,0.6,0.3,0.3,1000,0.05,3,31.9148936170213,13.8297872340426,18.6170212765957,20.2127659574468,12.7659574468085
50,0.9,0.3,0.6,0.3,0.3,1000,0.05,1,50.2127659574468,19.1489361702128,13.1914893617021,6.80851063829787,8.51063829787234
50,0.9,0.3,0.6,0.3,0.3,1000,0.05,2,50.2127659574468,19.1489361702128,13.1914893617021,6.80851063829787,8.51063829787234
50,0.9,0.3,0.6,0.3,0.3,1000,0.05,3,30.2127659574468,10.2127659574468,14.8936170212766,19.1489361702128,23.4042553191489
2,0,0.4,0.6,0.3,0.3,1000,0.05,1,51.7045454545455,18.1818181818182,6.81818181818182,8.52272727272727,11.3636363636364
2,0,0.4,0.6,0.3,0.3,1000,0.05,2,51.7045454545455,18.1818181818182,6.81818181818182,8.52272727272727,11.3636363636364
2,0,0.4,0.6,0.3,0.3,1000,0.05,3,48.8636363636364,20.4545454545455,6.81818181818182,8.52272727272727,11.9318181818182
5,0,0.4,0.6,0.3,0.3,1000,0.05,1,50.9090909090909,15.6363636363636,10.5454545454545,10.9090909090909,8.72727272727273
5,0,0.4,0.6,0.3,0.3,1000,0.05,2,50.9090909090909,15.6363636363636,10.5454545454545,10.9090909090909,8.72727272727273
5,0,0.4,0.6,0.3,0.3,1000,0.05,3,41.4545454545455,18.1818181818182,13.0909090909091,11.6363636363636,13.0909090909091
10,0,0.4,0.6,0.3,0.3,1000,0.05,1,49.6385542168675,16.144578313253,14.2168674698795,9.1566265060241,9.1566265060241
10,0,0.4,0.6,0.3,0.3,1000,0.05,2,49.6385542168675,16.144578313253,14.2168674698795,9.1566265060241,9.1566265060241
10,0,0.4,0.6,0.3,0.3,1000,0.05,3,37.8313253012048,16.8674698795181,16.6265060240964,15.1807228915663,12.5301204819277
50,0,0.4,0.6,0.3,0.3,1000,0.05,1,56.71875,18.90625,11.09375,7.03125,5.15625
50,0,0.4,0.6,0.3,0.3,1000,0.05,2,56.71875,18.90625,11.09375,7.03125,5.15625
50,0,0.4,0.6,0.3,0.3,1000,0.05,3,32.8125,19.375,15.15625,14.21875,17.34375
2,0.3,0.4,0.6,0.3,0.3,1000,0.05,1,52.6595744680851,13.8297872340426,13.2978723404255,7.97872340425532,7.97872340425532
2,0.3,0.4,0.6,0.3,0.3,1000,0.05,2,52.6595744680851,13.8297872340426,13.2978723404255,7.97872340425532,7.97872340425532
2,0.3,0.4,0.6,0.3,0.3,1000,0.05,3,49.468085106383,15.4255319148936,13.8297872340426,7.97872340425532,9.04255319148936
5,0.3,0.4,0.6,0.3,0.3,1000,0.05,1,56.0553633217993,13.4948096885813,12.1107266435986,8.65051903114187,6.9204152249135
5,0.3,0.4,0.6,0.3,0.3,1000,0.05,2,56.0553633217993,13.4948096885813,12.1107266435986,8.65051903114187,6.9204152249135
5,0.3,0.4,0.6,0.3,0.3,1000,0.05,3,49.8269896193772,13.840830449827,13.4948096885813,12.80276816609,7.95847750865052
10,0.3,0.4,0.6,0.3,0.3,1000,0.05,1,45.4802259887006,16.1016949152542,15.5367231638418,11.864406779661,9.6045197740113
10,0.3,0.4,0.6,0.3,0.3,1000,0.05,2,45.4802259887006,16.1016949152542,15.5367231638418,11.864406779661,9.6045197740113
10,0.3,0.4,0.6,0.3,0.3,1000,0.05,3,33.3333333333333,18.6440677966102,17.7966101694915,15.819209039548,13.2768361581921
50,0.3,0.4,0.6,0.3,0.3,1000,0.05,1,46.3667820069204,19.0311418685121,16.7820069204152,7.43944636678201,8.13148788927336
50,0.3,0.4,0.6,0.3,0.3,1000,0.05,2,46.3667820069204,19.0311418685121,16.7820069204152,7.43944636678201,8.13148788927336
50,0.3,0.4,0.6,0.3,0.3,1000,0.05,3,24.3944636678201,16.2629757785467,20.242214532872,17.9930795847751,19.3771626297578
2,0.6,0.4,0.6,0.3,0.3,1000,0.05,1,54.6448087431694,13.1147540983607,8.19672131147541,14.7540983606557,7.10382513661202
2,0.6,0.4,0.6,0.3,0.3,1000,0.05,2,54.6448087431694,13.1147540983607,8.19672131147541,14.7540983606557,7.10382513661202
2,0.6,0.4,0.6,0.3,0.3,1000,0.05,3,48.6338797814208,15.8469945355191,9.2896174863388,16.3934426229508,7.65027322404372
5,0.6,0.4,0.6,0.3,0.3,1000,0.05,1,44.649446494465,18.8191881918819,11.4391143911439,13.2841328413284,9.59409594095941
5,0.6,0.4,0.6,0.3,0.3,1000,0.05,2,44.649446494465,18.8191881918819,11.4391143911439,13.2841328413284,9.59409594095941
5,0.6,0.4,0.6,0.3,0.3,1000,0.05,3,37.2693726937269,17.7121771217712,15.4981549815498,15.1291512915129,12.1771217712177
10,0.6,0.4,0.6,0.3,0.3,1000,0.05,1,44.7098976109215,18.7713310580205,9.55631399317406,12.6279863481229,10.9215017064846
10,0.6,0.4,0.6,0.3,0.3,1000,0.05,2,44.7098976109215,18.7713310580205,9.55631399317406,12.6279863481229,10.9215017064846
10,0.6,0.4,0.6,0.3,0.3,1000,0.05,3,30.3754266211604,19.1126279863481,13.6518771331058,17.4061433447099,16.0409556313993
50,0.6,0.4,0.6,0.3,0.3,1000,0.05,1,50.4784688995215,16.2679425837321,14.1148325358852,8.85167464114833,9.09090909090909
50,0.6,0.4,0.6,0.3,0.3,1000,0.05,2,50.4784688995215,16.2679425837321,14.1148325358852,8.85167464114833,9.09090909090909
50,0.6,0.4,0.6,0.3,0.3,1000,0.05,3,24.8803827751196,16.9856459330144,17.2248803827751,17.7033492822967,22.9665071770335
2,0.9,0.4,0.6,0.3,0.3,1000,0.05,1,55.0295857988166,13.6094674556213,7.69230769230769,10.6508875739645,8.28402366863906
2,0.9,0.4,0.6,0.3,0.3,1000,0.05,2,55.0295857988166,13.6094674556213,7.69230769230769,10.6508875739645,8.28402366863906
2,0.9,0.4,0.6,0.3,0.3,1000,0.05,3,50.887573964497,15.3846153846154,9.46745562130178,10.6508875739645,8.87573964497041
5,0.9,0.4,0.6,0.3,0.3,1000,0.05,1,52.5,16,13.5,6.5,8
5,0.9,0.4,0.6,0.3,0.3,1000,0.05,2,52.5,16,13.5,6.5,8
5,0.9,0.4,0.6,0.3,0.3,1000,0.05,3,44.5,16.5,15,9.5,11
10,0.9,0.4,0.6,0.3,0.3,1000,0.05,1,53.030303030303,15.6565656565657,14.6464646464646,8.58585858585859,5.05050505050505
10,0.9,0.4,0.6,0.3,0.3,1000,0.05,2,53.030303030303,15.6565656565657,14.6464646464646,8.58585858585859,5.05050505050505
10,0.9,0.4,0.6,0.3,0.3,1000,0.05,3,42.4242424242424,14.1414141414141,15.6565656565657,13.6363636363636,11.6161616161616
50,0.9,0.4,0.6,0.3,0.3,1000,0.05,1,52.1739130434783,13.4387351778656,13.0434782608696,12.6482213438735,6.32411067193676
50,0.9,0.4,0.6,0.3,0.3,1000,0.05,2,52.1739130434783,13.4387351778656,13.0434782608696,12.6482213438735,6.32411067193676
50,0.9,0.4,0.6,0.3,0.3,1000,0.05,3,35.9683794466403,10.2766798418972,15.4150197628459,17.3913043478261,18.9723320158103
2,0,0.1,0.8,0.3,0.3,1000,0.05,1,37.2670807453416,19.8757763975155,14.2857142857143,9.93788819875776,17.3913043478261
2,0,0.1,0.8,0.3,0.3,1000,0.05,2,37.2670807453416,19.8757763975155,14.2857142857143,9.93788819875776,17.3913043478261
2,0,0.1,0.8,0.3,0.3,1000,0.05,3,34.1614906832298,21.1180124223602,14.9068322981366,11.1801242236025,17.3913043478261
5,0,0.1,0.8,0.3,0.3,1000,0.05,1,38.7543252595156,15.5709342560554,14.1868512110727,16.6089965397924,13.840830449827
5,0,0.1,0.8,0.3,0.3,1000,0.05,2,38.7543252595156,15.5709342560554,14.1868512110727,16.6089965397924,13.840830449827
5,0,0.1,0.8,0.3,0.3,1000,0.05,3,30.1038062283737,15.916955017301,14.5328719723183,21.1072664359862,17.3010380622837
10,0,0.1,0.8,0.3,0.3,1000,0.05,1,42.0792079207921,17.3267326732673,14.6039603960396,11.1386138613861,14.3564356435644
10,0,0.1,0.8,0.3,0.3,1000,0.05,2,42.0792079207921,17.3267326732673,14.6039603960396,11.1386138613861,14.3564356435644
10,0,0.1,0.8,0.3,0.3,1000,0.05,3,32.4257425742574,17.3267326732673,17.0792079207921,13.8613861386139,19.0594059405941
50,0,0.1,0.8,0.3,0.3,1000,0.05,1,53.0559167750325,21.9765929778934,12.7438231469441,7.0221066319896,4.81144343302991
50,0,0.1,0.8,0.3,0.3,1000,0.05,2,53.0559167750325,21.9765929778934,12.7438231469441,7.0221066319896,4.81144343302991
50,0,0.1,0.8,0.3,0.3,1000,0.05,3,23.7971391417425,20.9362808842653,17.9453836150845,18.9856957087126,18.075422626788
2,0.3,0.1,0.8,0.3,0.3,1000,0.05,1,42.6829268292683,16.4634146341463,10.3658536585366,19.5121951219512,10.9756097560976
2,0.3,0.1,0.8,0.3,0.3,1000,0.05,2,42.6829268292683,16.4634146341463,10.3658536585366,19.5121951219512,10.9756097560976
2,0.3,0.1,0.8,0.3,0.3,1000,0.05,3,40.8536585365854,16.4634146341463,10.9756097560976,20.1219512195122,11.5853658536585
5,0.3,0.1,0.8,0.3,0.3,1000,0.05,1,44.7368421052632,16.5413533834586,15.7894736842105,12.781954887218,9.77443609022556
5,0.3,0.1,0.8,0.3,0.3,1000,0.05,2,44.7368421052632,16.5413533834586,15.7894736842105,12.781954887218,9.77443609022556
5,0.3,0.1,0.8,0.3,0.3,1000,0.05,3,35.7142857142857,15.7894736842105,16.9172932330827,16.1654135338346,15.0375939849624
10,0.3,0.1,0.8,0.3,0.3,1000,0.05,1,43.6842105263158,13.4210526315789,18.4210526315789,12.8947368421053,11.3157894736842
10,0.3,0.1,0.8,0.3,0.3,1000,0.05,2,43.6842105263158,13.4210526315789,18.4210526315789,12.8947368421053,11.3157894736842
10,0.3,0.1,0.8,0.3,0.3,1000,0.05,3,33.6842105263158,13.9473684210526,18.9473684210526,17.8947368421053,15.2631578947368
50,0.3,0.1,0.8,0.3,0.3,1000,0.05,1,43.4971098265896,21.9653179190751,14.0173410404624,11.271676300578,8.67052023121387
50,0.3,0.1,0.8,0.3,0.3,1000,0.05,2,43.4971098265896,21.9653179190751,14.0173410404624,11.271676300578,8.67052023121387
50,0.3,0.1,0.8,0.3,0.3,1000,0.05,3,21.3872832369942,15.7514450867052,21.6763005780347,18.9306358381503,21.8208092485549
2,0.6,0.1,0.8,0.3,0.3,1000,0.05,1,42.7586206896552,17.2413793103448,15.8620689655172,11.7241379310345,11.0344827586207
2,0.6,0.1,0.8,0.3,0.3,1000,0.05,2,42.7586206896552,17.2413793103448,15.8620689655172,11.7241379310345,11.0344827586207
2,0.6,0.1,0.8,0.3,0.3,1000,0.05,3,37.9310344827586,21.3793103448276,15.8620689655172,11.0344827586207,13.1034482758621
5,0.6,0.1,0.8,0.3,0.3,1000,0.05,1,38.961038961039,16.8831168831169,18.1818181818182,10.8225108225108,14.7186147186147
5,0.6,0.1,0.8,0.3,0.3,1000,0.05,2,38.961038961039,16.8831168831169,18.1818181818182,10.8225108225108,14.7186147186147
5,0.6,0.1,0.8,0.3,0.3,1000,0.05,3,31.1688311688312,15.1515151515152,19.0476190476191,15.5844155844156,18.6147186147186
10,0.6,0.1,0.8,0.3,0.3,1000,0.05,1,41.8367346938776,15.6462585034014,15.3061224489796,13.9455782312925,11.9047619047619
10,0.6,0.1,0.8,0.3,0.3,1000,0.05,2,41.8367346938776,15.6462585034014,15.3061224489796,13.9455782312925,11.9047619047619
10,0.6,0.1,0.8,0.3,0.3,1000,0.05,3,26.8707482993197,17.0068027210884,18.7074829931973,17.0068027210884,19.7278911564626
50,0.6,0.1,0.8,0.3,0.3,1000,0.05,1,46.0743801652893,16.5289256198347,13.2231404958678,13.6363636363636,10.3305785123967
50,0.6,0.1,0.8,0.3,0.3,1000,0.05,2,46.0743801652893,16.5289256198347,13.2231404958678,13.6363636363636,10.3305785123967
50,0.6,0.1,0.8,0.3,0.3,1000,0.05,3,20.2479338842975,16.7355371900826,18.5950413223141,22.1074380165289,22.3140495867769
2,0.9,0.1,0.8,0.3,0.3,1000,0.05,1,38.2352941176471,11.7647058823529,19.1176470588235,13.2352941176471,15.4411764705882
2,0.9,0.1,0.8,0.3,0.3,1000,0.05,2,38.2352941176471,11.7647058823529,19.1176470588235,13.2352941176471,15.4411764705882
2,0.9,0.1,0.8,0.3,0.3,1000,0.05,3,34.5588235294118,13.2352941176471,15.4411764705882,16.1764705882353,18.3823529411765
5,0.9,0.1,0.8,0.3,0.3,1000,0.05,1,42.4050632911392,21.5189873417722,11.3924050632911,9.49367088607595,13.2911392405063
5,0.9,0.1,0.8,0.3,0.3,1000,0.05,2,42.4050632911392,21.5189873417722,11.3924050632911,9.49367088607595,13.2911392405063
5,0.9,0.1,0.8,0.3,0.3,1000,0.05,3,31.6455696202532,17.0886075949367,14.5569620253165,14.5569620253165,20.8860759493671
10,0.9,0.1,0.8,0.3,0.3,1000,0.05,1,41.1428571428571,17.1428571428571,12.5714285714286,10.8571428571429,16.5714285714286
10,0.9,0.1,0.8,0.3,0.3,1000,0.05,2,41.1428571428571,17.1428571428571,12.5714285714286,10.8571428571429,16.5714285714286
10,0.9,0.1,0.8,0.3,0.3,1000,0.05,3,26.2857142857143,18.8571428571429,16,14.8571428571429,22.8571428571429
50,0.9,0.1,0.8,0.3,0.3,1000,0.05,1,42.6008968609866,18.3856502242152,13.9013452914798,15.2466367713004,8.52017937219731
50,0.9,0.1,0.8,0.3,0.3,1000,0.05,2,42.6008968609866,18.3856502242152,13.9013452914798,15.2466367713004,8.52017937219731
50,0.9,0.1,0.8,0.3,0.3,1000,0.05,3,22.8699551569507,14.7982062780269,11.2107623318386,21.9730941704036,27.8026905829596
2,0,0.2,0.8,0.3,0.3,1000,0.05,1,46.3855421686747,15.6626506024096,15.0602409638554,9.63855421686747,12.6506024096386
2,0,0.2,0.8,0.3,0.3,1000,0.05,2,46.3855421686747,15.6626506024096,15.0602409638554,9.63855421686747,12.6506024096386
2,0,0.2,0.8,0.3,0.3,1000,0.05,3,43.3734939759036,16.2650602409639,15.0602409638554,11.4457831325301,13.2530120481928
5,0,0.2,0.8,0.3,0.3,1000,0.05,1,45.8745874587459,12.8712871287129,12.2112211221122,12.5412541254125,14.1914191419142
5,0,0.2,0.8,0.3,0.3,1000,0.05,2,45.8745874587459,12.8712871287129,12.2112211221122,12.5412541254125,14.1914191419142
5,0,0.2,0.8,0.3,0.3,1000,0.05,3,40.9240924092409,13.5313531353135,14.1914191419142,14.5214521452145,15.5115511551155
10,0,0.2,0.8,0.3,0.3,1000,0.05,1,39.4335511982571,22.0043572984749,13.2897603485839,13.0718954248366,11.9825708061002
10,0,0.2,0.8,0.3,0.3,1000,0.05,2,39.4335511982571,22.0043572984749,13.2897603485839,13.0718954248366,11.9825708061002
10,0,0.2,0.8,0.3,0.3,1000,0.05,3,30.9368191721133,20.6971677559913,15.6862745098039,15.2505446623094,17.4291938997821
50,0,0.2,0.8,0.3,0.3,1000,0.05,1,57.4385510996119,21.862871927555,9.96119016817594,5.43337645536869,5.04527813712807
50,0,0.2,0.8,0.3,0.3,1000,0.05,2,57.4385510996119,21.862871927555,9.96119016817594,5.43337645536869,5.04527813712807
50,0,0.2,0.8,0.3,0.3,1000,0.05,3,31.0478654592497,18.75808538163,14.1009055627426,18.3699870633894,17.7231565329884
2,0.3,0.2,0.8,0.3,0.3,1000,0.05,1,48.4076433121019,11.4649681528662,15.2866242038217,14.0127388535032,7.64331210191083
2,0.3,0.2,0.8,0.3,0.3,1000,0.05,2,48.4076433121019,11.4649681528662,15.2866242038217,14.0127388535032,7.64331210191083
2,0.3,0.2,0.8,0.3,0.3,1000,0.05,3,43.9490445859873,12.1019108280255,17.1974522292994,15.2866242038217,8.28025477707006
5,0.3,0.2,0.8,0.3,0.3,1000,0.05,1,47.3895582329317,16.0642570281125,13.6546184738956,9.63855421686747,13.2530120481928
5,0.3,0.2,0.8,0.3,0.3,1000,0.05,2,47.3895582329317,16.0642570281125,13.6546184738956,9.63855421686747,13.2530120481928
5,0.3,0.2,0.8,0.3,0.3,1000,0.05,3,36.5461847389558,16.8674698795181,16.0642570281125,12.0481927710843,18.4738955823293
10,0.3,0.2,0.8,0.3,0.3,1000,0.05,1,41.0579345088161,20.1511335012595,17.8841309823678,10.831234256927,9.82367758186398
10,0.3,0.2,0.8,0.3,0.3,1000,0.05,2,41.0579345088161,20.1511335012595,17.8841309823678,10.831234256927,9.82367758186398
10,0.3,0.2,0.8,0.3,0.3,1000,0.05,3,30.2267002518892,19.1435768261965,21.1586901763224,15.1133501259446,14.3576826196474
50,0.3,0.2,0.8,0.3,0.3,1000,0.05,1,49.1379310344828,20.5459770114943,11.7816091954023,11.0632183908046,6.60919540229885
50,0.3,0.2,0.8,0.3,0.3,1000,0.05,2,49.1379310344828,20.5459770114943,11.7816091954023,11.0632183908046,6.60919540229885
50,0.3,0.2,0.8,0.3,0.3,1000,0.05,3,24.5689655172414,19.8275862068966,17.5287356321839,19.5402298850575,17.9597701149425
2,0.6,0.2,0.8,0.3,0.3,1000,0.05,1,49.7237569060774,15.4696132596685,15.4696132596685,10.4972375690608,6.62983425414365
2,0.6,0.2,0.8,0.3,0.3,1000,0.05,2,49.7237569060774,15.4696132596685,15.4696132596685,10.4972375690608,6.62983425414365
2,0.6,0.2,0.8,0.3,0.3,1000,0.05,3,45.3038674033149,15.4696132596685,17.6795580110497,12.1546961325967,7.18232044198895
5,0.6,0.2,0.8,0.3,0.3,1000,0.05,1,38.135593220339,21.1864406779661,17.7966101694915,10.593220338983,10.1694915254237
5,0.6,0.2,0.8,0.3,0.3,1000,0.05,2,38.135593220339,21.1864406779661,17.7966101694915,10.593220338983,10.1694915254237
5,0.6,0.2,0.8,0.3,0.3,1000,0.05,3,28.8135593220339,22.0338983050847,18.2203389830508,13.5593220338983,15.2542372881356
10,0.6,0.2,0.8,0.3,0.3,1000,0.05,1,44.2508710801394,18.4668989547038,14.9825783972125,11.8466898954704,9.75609756097561
10,0.6,0.2,0.8,0.3,0.3,1000,0.05,2,44.2508710801394,18.4668989547038,14.9825783972125,11.8466898954704,9.75609756097561
10,0.6,0.2,0.8,0.3,0.3,1000,0.05,3,27.5261324041812,17.4216027874564,17.4216027874564,17.7700348432056,19.5121951219512
50,0.6,0.2,0.8,0.3,0.3,1000,0.05,1,42.9961089494164,18.6770428015564,15.3696498054475,13.6186770428016,8.94941634241245
50,0.6,0.2,0.8,0.3,0.3,1000,0.05,2,42.9961089494164,18.6770428015564,15.3696498054475,13.6186770428016,8.94941634241245
50,0.6,0.2,0.8,0.3,0.3,1000,0.05,3,18.0933852140078,16.7315175097276,20.4280155642023,21.7898832684825,22.568093385214
2,0.9,0.2,0.8,0.3,0.3,1000,0.05,1,48.3443708609272,13.2450331125828,14.5695364238411,15.8940397350993,6.62251655629139
2,0.9,0.2,0.8,0.3,0.3,1000,0.05,2,48.3443708609272,13.2450331125828,14.5695364238411,15.8940397350993,6.62251655629139
2,0.9,0.2,0.8,0.3,0.3,1000,0.05,3,41.7218543046358,13.2450331125828,17.2185430463576,16.5562913907285,9.93377483443709
5,0.9,0.2,0.8,0.3,0.3,1000,0.05,1,43.6842105263158,15.2631578947368,12.1052631578947,13.1578947368421,13.6842105263158
5,0.9,0.2,0.8,0.3,0.3,1000,0.05,2,43.6842105263158,15.2631578947368,12.1052631578947,13.1578947368421,13.6842105263158
5,0.9,0.2,0.8,0.3,0.3,1000,0.05,3,35.2631578947368,11.0526315789474,16.3157894736842,15.7894736842105,19.4736842105263
10,0.9,0.2,0.8,0.3,0.3,1000,0.05,1,42.9951690821256,14.975845410628,12.0772946859903,12.0772946859903,15.9420289855072
10,0.9,0.2,0.8,0.3,0.3,1000,0.05,2,42.9951690821256,14.975845410628,12.0772946859903,12.0772946859903,15.9420289855072
10,0.9,0.2,0.8,0.3,0.3,1000,0.05,3,26.5700483091787,13.5265700483092,15.9420289855072,19.3236714975845,22.7053140096618
50,0.9,0.2,0.8,0.3,0.3,1000,0.05,1,41.6326530612245,14.2857142857143,18.3673469387755,11.4285714285714,11.8367346938776
50,0.9,0.2,0.8,0.3,0.3,1000,0.05,2,41.6326530612245,14.2857142857143,18.3673469387755,11.4285714285714,11.8367346938776
50,0.9,0.2,0.8,0.3,0.3,1000,0.05,3,22.4489795918367,13.469387755102,15.5102040816327,21.2244897959184,25.3061224489796
2,0,0.3,0.8,0.3,0.3,1000,0.05,1,54.3147208121827,14.2131979695432,15.7360406091371,5.0761421319797,9.13705583756345
2,0,0.3,0.8,0.3,0.3,1000,0.05,2,54.3147208121827,14.2131979695432,15.7360406091371,5.0761421319797,9.13705583756345
2,0,0.3,0.8,0.3,0.3,1000,0.05,3,50.253807106599,15.2284263959391,17.7664974619289,5.0761421319797,10.6598984771574
5,0,0.3,0.8,0.3,0.3,1000,0.05,1,43.9873417721519,16.4556962025316,12.3417721518987,14.5569620253165,11.0759493670886
5,0,0.3,0.8,0.3,0.3,1000,0.05,2,43.9873417721519,16.4556962025316,12.3417721518987,14.5569620253165,11.0759493670886
5,0,0.3,0.8,0.3,0.3,1000,0.05,3,37.6582278481013,15.8227848101266,13.9240506329114,17.4050632911392,13.9240506329114
10,0,0.3,0.8,0.3,0.3,1000,0.05,1,43.1372549019608,15.6862745098039,17.156862745098,12.5,10.0490196078431
10,0,0.3,0.8,0.3,0.3,1000,0.05,2,43.1372549019608,15.6862745098039,17.156862745098,12.5,10.0490196078431
10,0,0.3,0.8,0.3,0.3,1000,0.05,3,33.578431372549,15.9313725490196,19.8529411764706,14.2156862745098,15.4411764705882
50,0,0.3,0.8,0.3,0.3,1000,0.05,1,52.7989821882952,20.8651399491094,12.7226463104326,8.01526717557252,4.58015267175573
50,0,0.3,0.8,0.3,0.3,1000,0.05,2,52.7989821882952,20.8651399491094,12.7226463104326,8.01526717557252,4.58015267175573
50,0,0.3,0.8,0.3,0.3,1000,0.05,3,24.0458015267176,20.4834605597964,18.7022900763359,17.6844783715013,18.7022900763359
2,0.3,0.3,0.8,0.3,0.3,1000,0.05,1,51.3812154696133,13.8121546961326,13.2596685082873,10.4972375690608,7.73480662983425
2,0.3,0.3,0.8,0.3,0.3,1000,0.05,2,51.3812154696133,13.8121546961326,13.2596685082873,10.4972375690608,7.73480662983425
2,0.3,0.3,0.8,0.3,0.3,1000,0.05,3,49.7237569060774,14.3646408839779,14.9171270718232,11.6022099447514,7.73480662983425
5,0.3,0.3,0.8,0.3,0.3,1000,0.05,1,46.8227424749164,14.7157190635452,10.7023411371237,14.38127090301,11.7056856187291
5,0.3,0.3,0.8,0.3,0.3,1000,0.05,2,46.8227424749164,14.7157190635452,10.7023411371237,14.38127090301,11.7056856187291
5,0.3,0.3,0.8,0.3,0.3,1000,0.05,3,40.8026755852843,15.3846153846154,11.371237458194,17.7257525083612,13.0434782608696
10,0.3,0.3,0.8,0.3,0.3,1000,0.05,1,43.0379746835443,16.7088607594937,15.1898734177215,14.1772151898734,9.87341772151899
10,0.3,0.3,0.8,0.3,0.3,1000,0.05,2,43.0379746835443,16.7088607594937,15.1898734177215,14.1772151898734,9.87341772151899
10,0.3,0.3,0.8,0.3,0.3,1000,0.05,3,32.4050632911392,18.4810126582279,16.9620253164557,17.7215189873418,14.1772151898734
50,0.3,0.3,0.8,0.3,0.3,1000,0.05,1,46.984572230014,19.3548387096774,14.8667601683029,9.81767180925666,8.27489481065919
50,0.3,0.3,0.8,0.3,0.3,1000,0.05,2,46.984572230014,19.3548387096774,14.8667601683029,9.81767180925666,8.27489481065919
